area,iscrowd,image_id,bbox,category_id,box_id,file_name,height,width,street_id,supercategory
25,0,1989,"[793, 314, 5, 5]",2,1039,1989.png,626,1622,15,Cấm dừng và đỗ
1517,0,1995,"[1394, 272, 37, 41]",2,1045,1995.png,626,1622,20,Cấm dừng và đỗ
506,0,3007,"[672, 268, 23, 22]",2,1051,3007.png,626,1622,30,Cấm dừng và đỗ
90,0,3023,"[654, 308, 9, 10]",2,1057,3023.png,626,1622,30,Cấm dừng và đỗ
81,0,3023,"[654, 327, 9, 9]",2,1058,3023.png,626,1622,30,Cấm dừng và đỗ
1554,0,3037,"[907, 79, 37, 42]",2,1065,3037.png,626,1622,31,Cấm dừng và đỗ
650,0,3045,"[834, 285, 25, 26]",2,1069,3045.png,626,1622,31,Cấm dừng và đỗ
702,0,3096,"[922, 100, 27, 26]",2,1091,3096.png,626,1622,31,Cấm dừng và đỗ
1400,0,3104,"[785, 282, 35, 40]",2,1098,3104.png,626,1622,30,Cấm dừng và đỗ
99,0,3118,"[835, 139, 9, 11]",2,1110,3118.png,626,1622,31,Cấm dừng và đỗ
2756,0,3127,"[931, 233, 52, 53]",2,1115,3127.png,626,1622,30,Cấm dừng và đỗ
2805,0,3127,"[931, 138, 51, 55]",2,1116,3127.png,626,1622,30,Cấm dừng và đỗ
1116,0,3130,"[788, 257, 31, 36]",2,1117,3130.png,626,1622,30,Cấm dừng và đỗ
42,0,3354,"[677, 294, 7, 6]",2,1211,3354.png,626,1622,30,Cấm dừng và đỗ
56,0,3354,"[678, 309, 7, 8]",2,1212,3354.png,626,1622,30,Cấm dừng và đỗ
9810,0,3360,"[1260, 169, 90, 109]",2,1213,3360.png,626,1622,31,Cấm dừng và đỗ
210,0,3404,"[779, 321, 14, 15]",2,1241,3404.png,626,1622,31,Cấm dừng và đỗ
725,0,3404,"[51, 313, 29, 25]",2,1242,3404.png,626,1622,31,Cấm dừng và đỗ
1599,0,3404,"[1318, 266, 41, 39]",2,1243,3404.png,626,1622,31,Cấm dừng và đỗ
506,0,3428,"[747, 279, 22, 23]",2,1256,3428.png,626,1622,30,Cấm dừng và đỗ
210,0,3452,"[842, 112, 14, 15]",2,1268,3452.png,626,1622,31,Cấm dừng và đỗ
3186,0,3452,"[1516, 39, 59, 54]",2,1269,3452.png,626,1622,31,Cấm dừng và đỗ
340,0,3487,"[696, 287, 20, 17]",2,1288,3487.png,626,1622,30,Cấm dừng và đỗ
420,0,3487,"[694, 253, 21, 20]",2,1289,3487.png,626,1622,30,Cấm dừng và đỗ
2650,0,3574,"[819, 230, 53, 50]",2,1314,3574.png,626,1622,30,Cấm dừng và đỗ
3074,0,3574,"[816, 130, 53, 58]",2,1315,3574.png,626,1622,30,Cấm dừng và đỗ
240,0,3592,"[870, 161, 15, 16]",2,1328,3592.png,626,1622,31,Cấm dừng và đỗ
650,0,3605,"[785, 288, 25, 26]",2,1334,3605.png,626,1622,30,Cấm dừng và đỗ
780,0,3605,"[785, 242, 26, 30]",2,1335,3605.png,626,1622,30,Cấm dừng và đỗ
990,0,3626,"[836, 360, 30, 33]",2,1343,3626.png,626,1622,30,Cấm dừng và đỗ
930,0,3626,"[835, 304, 31, 30]",2,1344,3626.png,626,1622,30,Cấm dừng và đỗ
1295,0,3639,"[866, 198, 35, 37]",2,1347,3639.png,626,1622,30,Cấm dừng và đỗ
1369,0,3639,"[865, 258, 37, 37]",2,1348,3639.png,626,1622,30,Cấm dừng và đỗ
450,0,3669,"[1602, 236, 18, 25]",2,1361,3669.png,626,1622,28,Cấm dừng và đỗ
56,0,3722,"[1435, 82, 8, 7]",2,1399,3722.png,626,1622,28,Cấm dừng và đỗ
16896,0,3750,"[1318, 92, 128, 132]",2,1411,3750.png,626,1622,30,Cấm dừng và đỗ
324,0,3752,"[745, 288, 18, 18]",2,1412,3752.png,626,1622,30,Cấm dừng và đỗ
340,0,3752,"[746, 320, 17, 20]",2,1413,3752.png,626,1622,30,Cấm dừng và đỗ
1634,0,3762,"[858, 225, 38, 43]",2,1418,3762.png,626,1622,30,Cấm dừng và đỗ
1258,0,3789,"[798, 301, 34, 37]",2,1429,3789.png,626,1622,31,Cấm dừng và đỗ
10573,0,3796,"[1261, 140, 97, 109]",2,1431,3796.png,626,1622,32,Cấm dừng và đỗ
1482,0,3806,"[767, 181, 39, 38]",2,1436,3806.png,626,1622,30,Cấm dừng và đỗ
1932,0,3806,"[768, 249, 42, 46]",2,1437,3806.png,626,1622,30,Cấm dừng và đỗ
56,0,3812,"[753, 340, 7, 8]",2,1442,3812.png,626,1622,31,Cấm dừng và đỗ
609,0,3857,"[752, 253, 21, 29]",2,1472,3857.png,626,1622,32,Cấm dừng và đỗ
1296,0,3858,"[880, 183, 36, 36]",2,1473,3858.png,626,1622,30,Cấm dừng và đỗ
1681,0,3858,"[883, 252, 41, 41]",2,1474,3858.png,626,1622,30,Cấm dừng và đỗ
1054,0,3868,"[732, 252, 31, 34]",2,1478,3868.png,626,1622,32,Cấm dừng và đỗ
1330,0,3893,"[820, 212, 35, 38]",2,1487,3893.png,626,1622,30,Cấm dừng và đỗ
1292,0,3893,"[821, 281, 34, 38]",2,1488,3893.png,626,1622,30,Cấm dừng và đỗ
650,0,3903,"[761, 222, 25, 26]",2,1491,3903.png,626,1622,30,Cấm dừng và đỗ
702,0,3903,"[760, 270, 26, 27]",2,1492,3903.png,626,1622,30,Cấm dừng và đỗ
1638,0,3914,"[986, 272, 39, 42]",2,1500,3914.png,626,1622,31,Cấm dừng và đỗ
169,0,3928,"[718, 285, 13, 13]",2,1508,3928.png,626,1622,30,Cấm dừng và đỗ
210,0,3928,"[718, 309, 14, 15]",2,1509,3928.png,626,1622,30,Cấm dừng và đỗ
841,0,3952,"[762, 258, 29, 29]",2,1530,3952.png,626,1622,32,Cấm dừng và đỗ
3172,0,3971,"[901, 177, 52, 61]",2,1540,3971.png,626,1622,30,Cấm dừng và đỗ
3304,0,3971,"[890, 277, 56, 59]",2,1541,3971.png,626,1622,30,Cấm dừng và đỗ
2146,0,3976,"[445, 0, 74, 29]",2,1543,3976.png,626,1622,31,Cấm dừng và đỗ
930,0,3986,"[938, 90, 31, 30]",2,1554,3986.png,626,1622,31,Cấm dừng và đỗ
30,0,4002,"[679, 411, 6, 5]",2,1562,4002.png,626,1622,33,Cấm dừng và đỗ
270,0,4004,"[1108, 242, 18, 15]",2,1567,4004.png,626,1622,34,Cấm dừng và đỗ
676,0,4004,"[1524, 209, 26, 26]",2,1570,4004.png,626,1622,34,Cấm dừng và đỗ
81,0,4004,"[922, 275, 9, 9]",2,1573,4004.png,626,1622,34,Cấm dừng và đỗ
56,0,4006,"[823, 328, 8, 7]",2,1576,4006.png,626,1622,34,Cấm dừng và đỗ
2750,0,4007,"[1050, 211, 55, 50]",2,1578,4007.png,626,1622,37,Cấm dừng và đỗ
342,0,4009,"[928, 244, 18, 19]",2,1579,4009.png,626,1622,37,Cấm dừng và đỗ
225,0,4010,"[757, 351, 15, 15]",2,1580,4010.png,626,1622,36,Cấm dừng và đỗ
81,0,4014,"[914, 301, 9, 9]",2,1589,4014.png,626,1622,34,Cấm dừng và đỗ
2014,0,4019,"[745, 172, 38, 53]",2,1592,4019.png,626,1622,34,Cấm dừng và đỗ
868,0,4021,"[667, 219, 31, 28]",2,1594,4021.png,626,1622,34,Cấm dừng và đỗ
100,0,4023,"[733, 328, 10, 10]",2,1600,4023.png,626,1622,34,Cấm dừng và đỗ
1148,0,4024,"[91, 277, 41, 28]",2,1605,4024.png,626,1622,34,Cấm dừng và đỗ
90,0,4027,"[1029, 305, 10, 9]",2,1609,4027.png,626,1622,34,Cấm dừng và đỗ
306,0,4028,"[791, 308, 17, 18]",2,1612,4028.png,626,1622,36,Cấm dừng và đỗ
2200,0,4037,"[1174, 154, 50, 44]",2,1637,4037.png,626,1622,34,Cấm dừng và đỗ
756,0,4039,"[304, 236, 28, 27]",2,1645,4039.png,626,1622,34,Cấm dừng và đỗ
81,0,4039,"[715, 319, 9, 9]",2,1648,4039.png,626,1622,34,Cấm dừng và đỗ
3127,0,4041,"[1234, 227, 59, 53]",2,1651,4041.png,626,1622,37,Cấm dừng và đỗ
2208,0,4042,"[906, 148, 46, 48]",2,1653,4042.png,626,1622,37,Cấm dừng và đỗ
56,0,4049,"[789, 406, 8, 7]",2,1659,4049.png,626,1622,31,Cấm dừng và đỗ
1404,0,4050,"[416, 191, 39, 36]",2,1662,4050.png,626,1622,34,Cấm dừng và đỗ
1056,0,4050,"[833, 213, 33, 32]",2,1666,4050.png,626,1622,34,Cấm dừng và đỗ
156,0,4051,"[786, 297, 13, 12]",2,1669,4051.png,626,1622,34,Cấm dừng và đỗ
575,0,4055,"[617, 327, 25, 23]",2,1671,4055.png,626,1622,36,Cấm dừng và đỗ
8496,0,4059,"[1141, 0, 118, 72]",2,1672,4059.png,626,1622,34,Cấm dừng và đỗ
361,0,4060,"[912, 258, 19, 19]",2,1677,4060.png,626,1622,34,Cấm dừng và đỗ
462,0,4061,"[989, 285, 22, 21]",2,1680,4061.png,626,1622,34,Cấm dừng và đỗ
675,0,4066,"[1243, 208, 27, 25]",2,1686,4066.png,626,1622,34,Cấm dừng và đỗ
100,0,4068,"[1302, 308, 10, 10]",2,1692,4068.png,626,1622,34,Cấm dừng và đỗ
225,0,4069,"[646, 359, 15, 15]",2,1697,4069.png,626,1622,33,Cấm dừng và đỗ
575,0,4074,"[764, 251, 25, 23]",2,1700,4074.png,626,1622,34,Cấm dừng và đỗ
812,0,4082,"[642, 168, 29, 28]",2,1708,4082.png,626,1622,33,Cấm dừng và đỗ
132,0,4082,"[865, 217, 11, 12]",2,1718,4082.png,626,1622,33,Cấm dừng và đỗ
156,0,4082,"[864, 239, 12, 13]",2,1719,4082.png,626,1622,33,Cấm dừng và đỗ
506,0,4084,"[1068, 237, 23, 22]",2,1720,4084.png,626,1622,34,Cấm dừng và đỗ
72,0,4088,"[802, 287, 9, 8]",2,1728,4088.png,626,1622,33,Cấm dừng và đỗ
576,0,4089,"[805, 214, 24, 24]",2,1731,4089.png,626,1622,37,Cấm dừng và đỗ
625,0,4094,"[982, 191, 25, 25]",2,1750,4094.png,626,1622,33,Cấm dừng và đỗ
675,0,4094,"[983, 237, 25, 27]",2,1751,4094.png,626,1622,33,Cấm dừng và đỗ
351,0,4096,"[899, 244, 13, 27]",2,1752,4096.png,626,1622,33,Cấm dừng và đỗ
72,0,4097,"[648, 284, 8, 9]",2,1754,4097.png,626,1622,34,Cấm dừng và đỗ
9,0,4100,"[694, 268, 3, 3]",2,1763,4100.png,626,1622,34,Cấm dừng và đỗ
16,0,4100,"[576, 276, 4, 4]",2,1766,4100.png,626,1622,34,Cấm dừng và đỗ
2208,0,4101,"[695, 185, 46, 48]",2,1771,4101.png,626,1622,34,Cấm dừng và đỗ
1326,0,4101,"[1178, 237, 39, 34]",2,1772,4101.png,626,1622,34,Cấm dừng và đỗ
7826,0,4102,"[936, 61, 86, 91]",2,1774,4102.png,626,1622,37,Cấm dừng và đỗ
16,0,4103,"[809, 415, 4, 4]",2,1775,4103.png,626,1622,31,Cấm dừng và đỗ
42,0,4109,"[820, 304, 6, 7]",2,1780,4109.png,626,1622,34,Cấm dừng và đỗ
1634,0,4112,"[885, 154, 38, 43]",2,1781,4112.png,626,1622,33,Cấm dừng và đỗ
100,0,4114,"[881, 332, 10, 10]",2,1795,4114.png,626,1622,34,Cấm dừng và đỗ
56,0,4115,"[575, 262, 8, 7]",2,1801,4115.png,626,1622,36,Cấm dừng và đỗ
2565,0,4117,"[1180, 119, 57, 45]",2,1802,4117.png,626,1622,34,Cấm dừng và đỗ
225,0,4121,"[915, 282, 15, 15]",2,1812,4121.png,626,1622,36,Cấm dừng và đỗ
3762,0,4127,"[440, 132, 57, 66]",2,1821,4127.png,626,1622,34,Cấm dừng và đỗ
64,0,4138,"[1003, 243, 8, 8]",2,1830,4138.png,626,1622,34,Cấm dừng và đỗ
100,0,4138,"[1014, 241, 10, 10]",2,1831,4138.png,626,1622,34,Cấm dừng và đỗ
110,0,4145,"[689, 394, 10, 11]",2,1835,4145.png,626,1622,36,Cấm dừng và đỗ
36,0,4148,"[725, 392, 6, 6]",2,1838,4148.png,626,1622,31,Cấm dừng và đỗ
812,0,4151,"[1092, 240, 29, 28]",2,1841,4151.png,626,1622,34,Cấm dừng và đỗ
42,0,4151,"[993, 251, 7, 6]",2,1843,4151.png,626,1622,34,Cấm dừng và đỗ
81,0,4154,"[1115, 261, 9, 9]",2,1845,4154.png,626,1622,36,Cấm dừng và đỗ
72,0,4161,"[508, 256, 9, 8]",2,1854,4161.png,626,1622,34,Cấm dừng và đỗ
1935,0,4165,"[1233, 200, 45, 43]",2,1856,4165.png,626,1622,33,Cấm dừng và đỗ
168,0,4169,"[819, 278, 14, 12]",2,1864,4169.png,626,1622,37,Cấm dừng và đỗ
195,0,4177,"[726, 223, 13, 15]",2,1880,4177.png,626,1622,37,Cấm dừng và đỗ
1240,0,4178,"[950, 226, 31, 40]",2,1882,4178.png,626,1622,34,Cấm dừng và đỗ
182,0,4178,"[172, 307, 14, 13]",2,1884,4178.png,626,1622,34,Cấm dừng và đỗ
154,0,4180,"[848, 236, 11, 14]",2,1885,4180.png,626,1622,37,Cấm dừng và đỗ
42,0,4180,"[744, 257, 6, 7]",2,1886,4180.png,626,1622,37,Cấm dừng và đỗ
56,0,4192,"[1003, 313, 7, 8]",2,1900,4192.png,626,1622,34,Cấm dừng và đỗ
2726,0,4203,"[1183, 128, 58, 47]",2,1909,4203.png,626,1622,34,Cấm dừng và đỗ
72,0,4204,"[740, 436, 9, 8]",2,1915,4204.png,626,1622,33,Cấm dừng và đỗ
12,0,4204,"[675, 423, 4, 3]",2,1919,4204.png,626,1622,33,Cấm dừng và đỗ
2809,0,4209,"[1030, 171, 53, 53]",2,1922,4209.png,626,1622,37,Cấm dừng và đỗ
72,0,4210,"[832, 282, 9, 8]",2,1923,4210.png,626,1622,37,Cấm dừng và đỗ
992,0,4213,"[593, 321, 32, 31]",2,1925,4213.png,626,1622,34,Cấm dừng và đỗ
3650,0,4214,"[1086, 18, 50, 73]",2,1926,4214.png,626,1622,34,Cấm dừng và đỗ
441,0,4217,"[855, 342, 21, 21]",2,1927,4217.png,626,1622,37,Cấm dừng và đỗ
240,0,4221,"[673, 189, 15, 16]",2,1931,4221.png,626,1622,34,Cấm dừng và đỗ
1936,0,4222,"[667, 314, 44, 44]",2,1934,4222.png,626,1622,34,Cấm dừng và đỗ
675,0,4225,"[701, 229, 25, 27]",2,1940,4225.png,626,1622,34,Cấm dừng và đỗ
1190,0,4227,"[1128, 225, 35, 34]",2,1944,4227.png,626,1622,33,Cấm dừng và đỗ
25,0,4227,"[848, 248, 5, 5]",2,1947,4227.png,626,1622,33,Cấm dừng và đỗ
441,0,4229,"[867, 342, 21, 21]",2,1955,4229.png,626,1622,36,Cấm dừng và đỗ
625,0,4230,"[1131, 264, 25, 25]",2,1956,4230.png,626,1622,33,Cấm dừng và đỗ
3360,0,4231,"[346, 199, 60, 56]",2,1958,4231.png,626,1622,34,Cấm dừng và đỗ
105,0,4233,"[965, 277, 7, 15]",2,1963,4233.png,626,1622,37,Cấm dừng và đỗ
256,0,4235,"[575, 260, 16, 16]",2,1966,4235.png,626,1622,34,Cấm dừng và đỗ
306,0,4235,"[334, 275, 17, 18]",2,1968,4235.png,626,1622,34,Cấm dừng và đỗ
90,0,4238,"[678, 331, 9, 10]",2,1972,4238.png,626,1622,37,Cấm dừng và đỗ
3976,0,4244,"[1333, 150, 71, 56]",2,1976,4244.png,626,1622,34,Cấm dừng và đỗ
600,0,4245,"[948, 260, 25, 24]",2,1977,4245.png,626,1622,37,Cấm dừng và đỗ
132,0,4250,"[665, 347, 11, 12]",2,1979,4250.png,626,1622,36,Cấm dừng và đỗ
110,0,4252,"[1148, 209, 10, 11]",2,1986,4252.png,626,1622,34,Cấm dừng và đỗ
810,0,4253,"[816, 256, 27, 30]",2,1992,4253.png,626,1622,33,Cấm dừng và đỗ
56,0,4259,"[1075, 241, 8, 7]",2,1998,4259.png,626,1622,34,Cấm dừng và đỗ
42,0,4259,"[958, 258, 6, 7]",2,2001,4259.png,626,1622,34,Cấm dừng và đỗ
81,0,4261,"[756, 257, 9, 9]",2,2003,4261.png,626,1622,37,Cấm dừng và đỗ
3024,0,4262,"[1348, 217, 54, 56]",2,2004,4262.png,626,1622,34,Cấm dừng và đỗ
992,0,4263,"[794, 226, 31, 32]",2,2010,4263.png,626,1622,34,Cấm dừng và đỗ
625,0,4265,"[812, 338, 25, 25]",2,2015,4265.png,626,1622,36,Cấm dừng và đỗ
4355,0,4266,"[1525, 58, 67, 65]",2,2017,4266.png,626,1622,34,Cấm dừng và đỗ
3186,0,4269,"[910, 138, 54, 59]",2,2023,4269.png,626,1622,33,Cấm dừng và đỗ
56,0,4279,"[1013, 311, 7, 8]",2,2032,4279.png,626,1622,34,Cấm dừng và đỗ
650,0,4280,"[866, 267, 26, 25]",2,2034,4280.png,626,1622,34,Cấm dừng và đỗ
144,0,4281,"[668, 296, 12, 12]",2,2036,4281.png,626,1622,37,Cấm dừng và đỗ
240,0,4287,"[823, 308, 15, 16]",2,2039,4287.png,626,1622,34,Cấm dừng và đỗ
64,0,4289,"[639, 268, 8, 8]",2,2042,4289.png,626,1622,36,Cấm dừng và đỗ
380,0,4291,"[889, 270, 19, 20]",2,2047,4291.png,626,1622,37,Cấm dừng và đỗ
168,0,4294,"[932, 275, 12, 14]",2,2057,4294.png,626,1622,34,Cấm dừng và đỗ
961,0,4296,"[1045, 292, 31, 31]",2,2062,4296.png,626,1622,36,Cấm dừng và đỗ
1968,0,4299,"[685, 202, 41, 48]",2,2065,4299.png,626,1622,34,Cấm dừng và đỗ
255,0,4302,"[953, 219, 17, 15]",2,2066,4302.png,626,1622,37,Cấm dừng và đỗ
272,0,4305,"[975, 207, 17, 16]",2,2071,4305.png,626,1622,34,Cấm dừng và đỗ
1152,0,4305,"[1290, 177, 36, 32]",2,2073,4305.png,626,1622,34,Cấm dừng và đỗ
110,0,4309,"[775, 223, 10, 11]",2,2078,4309.png,626,1622,34,Cấm dừng và đỗ
3599,0,4310,"[1348, 120, 59, 61]",2,2079,4310.png,626,1622,33,Cấm dừng và đỗ
3782,0,4310,"[1352, 2, 61, 62]",2,2080,4310.png,626,1622,33,Cấm dừng và đỗ
552,0,4312,"[1086, 238, 24, 23]",2,2081,4312.png,626,1622,37,Cấm dừng và đỗ
1050,0,4312,"[1488, 262, 25, 42]",2,2082,4312.png,626,1622,37,Cấm dừng và đỗ
342,0,4318,"[793, 409, 18, 19]",2,2088,4318.png,626,1622,33,Cấm dừng và đỗ
182,0,4318,"[640, 364, 14, 13]",2,2089,4318.png,626,1622,33,Cấm dừng và đỗ
240,0,4323,"[778, 246, 15, 16]",2,2096,4323.png,626,1622,34,Cấm dừng và đỗ
288,0,4323,"[580, 243, 18, 16]",2,2099,4323.png,626,1622,34,Cấm dừng và đỗ
2832,0,4324,"[1238, 232, 59, 48]",2,2104,4324.png,626,1622,33,Cấm dừng và đỗ
132,0,4324,"[863, 269, 12, 11]",2,2106,4324.png,626,1622,33,Cấm dừng và đỗ
552,0,4325,"[1050, 469, 23, 24]",2,2110,4325.png,626,1622,33,Cấm dừng và đỗ
121,0,4325,"[812, 440, 11, 11]",2,2113,4325.png,626,1622,33,Cấm dừng và đỗ
399,0,4327,"[1064, 263, 21, 19]",2,2119,4327.png,626,1622,33,Cấm dừng và đỗ
256,0,4328,"[654, 355, 16, 16]",2,2124,4328.png,626,1622,36,Cấm dừng và đỗ
64,0,4335,"[385, 397, 8, 8]",2,2131,4335.png,626,1622,36,Cấm dừng và đỗ
576,0,4339,"[611, 167, 24, 24]",2,2134,4339.png,626,1622,34,Cấm dừng và đỗ
3180,0,4343,"[1243, 150, 60, 53]",2,2142,4343.png,626,1622,34,Cấm dừng và đỗ
64,0,4344,"[603, 262, 8, 8]",2,2147,4344.png,626,1622,36,Cấm dừng và đỗ
1763,0,4345,"[583, 296, 43, 41]",2,2149,4345.png,626,1622,34,Cấm dừng và đỗ
240,0,4348,"[627, 272, 16, 15]",2,2154,4348.png,626,1622,34,Cấm dừng và đỗ
784,0,4349,"[956, 251, 28, 28]",2,2157,4349.png,626,1622,37,Cấm dừng và đỗ
1085,0,4351,"[943, 299, 35, 31]",2,2158,4351.png,626,1622,34,Cấm dừng và đỗ
3685,0,4352,"[1240, 264, 67, 55]",2,2162,4352.png,626,1622,33,Cấm dừng và đỗ
100,0,4353,"[634, 202, 10, 10]",2,2163,4353.png,626,1622,36,Cấm dừng và đỗ
256,0,4354,"[811, 254, 16, 16]",2,2168,4354.png,626,1622,34,Cấm dừng và đỗ
2500,0,4360,"[970, 188, 50, 50]",2,2184,4360.png,626,1622,34,Cấm dừng và đỗ
4284,0,4360,"[28, 99, 63, 68]",2,2186,4360.png,626,1622,34,Cấm dừng và đỗ
1036,0,4361,"[1231, 212, 37, 28]",2,2187,4361.png,626,1622,34,Cấm dừng và đỗ
323,0,4363,"[913, 262, 19, 17]",2,2189,4363.png,626,1622,37,Cấm dừng và đỗ
3024,0,4364,"[1083, 283, 56, 54]",2,2191,4364.png,626,1622,36,Cấm dừng và đỗ
256,0,4367,"[711, 295, 16, 16]",2,2194,4367.png,626,1622,34,Cấm dừng và đỗ
42,0,4368,"[449, 345, 6, 7]",2,2197,4368.png,626,1622,37,Cấm dừng và đỗ
6059,0,4370,"[1208, 270, 73, 83]",2,2198,4370.png,626,1622,37,Cấm dừng và đỗ
169,0,4372,"[674, 229, 13, 13]",2,2201,4372.png,626,1622,34,Cấm dừng và đỗ
1271,0,4374,"[777, 196, 31, 41]",2,2204,4374.png,626,1622,34,Cấm dừng và đỗ
750,0,4374,"[1261, 216, 30, 25]",2,2207,4374.png,626,1622,34,Cấm dừng và đỗ
168,0,4374,"[1221, 233, 14, 12]",2,2210,4374.png,626,1622,34,Cấm dừng và đỗ
182,0,4377,"[875, 336, 13, 14]",2,2215,4377.png,626,1622,37,Cấm dừng và đỗ
1932,0,4379,"[983, 175, 42, 46]",2,2216,4379.png,626,1622,36,Cấm dừng và đỗ
868,0,4381,"[1494, 285, 31, 28]",2,2224,4381.png,626,1622,34,Cấm dừng và đỗ
2546,0,4382,"[469, 105, 38, 67]",2,2225,4382.png,626,1622,34,Cấm dừng và đỗ
2106,0,4382,"[1368, 176, 54, 39]",2,2228,4382.png,626,1622,34,Cấm dừng và đỗ
204,0,4382,"[1285, 212, 17, 12]",2,2231,4382.png,626,1622,34,Cấm dừng và đỗ
2520,0,4384,"[1393, 267, 60, 42]",2,2232,4384.png,626,1622,34,Cấm dừng và đỗ
483,0,4385,"[689, 286, 21, 23]",2,2234,4385.png,626,1622,34,Cấm dừng và đỗ
3484,0,4385,"[1569, 236, 52, 67]",2,2236,4385.png,626,1622,34,Cấm dừng và đỗ
1369,0,4386,"[973, 277, 37, 37]",2,2238,4386.png,626,1622,34,Cấm dừng và đỗ
360,0,4390,"[561, 302, 18, 20]",2,2243,4390.png,626,1622,37,Cấm dừng và đỗ
960,0,4392,"[843, 222, 30, 32]",2,2244,4392.png,626,1622,34,Cấm dừng và đỗ
462,0,4395,"[1088, 292, 22, 21]",2,2247,4395.png,626,1622,33,Cấm dừng và đỗ
72,0,4396,"[421, 290, 8, 9]",2,2253,4396.png,626,1622,34,Cấm dừng và đỗ
56,0,4396,"[486, 300, 7, 8]",2,2254,4396.png,626,1622,34,Cấm dừng và đỗ
380,0,4399,"[920, 217, 20, 19]",2,2260,4399.png,626,1622,34,Cấm dừng và đỗ
3657,0,4399,"[1400, 211, 69, 53]",2,2262,4399.png,626,1622,34,Cấm dừng và đỗ
420,0,4402,"[1151, 264, 21, 20]",2,2264,4402.png,626,1622,34,Cấm dừng và đỗ
64,0,4405,"[977, 279, 8, 8]",2,2277,4405.png,626,1622,33,Cấm dừng và đỗ
1722,0,4406,"[687, 276, 41, 42]",2,2278,4406.png,626,1622,37,Cấm dừng và đỗ
240,0,4410,"[575, 254, 15, 16]",2,2283,4410.png,626,1622,34,Cấm dừng và đỗ
360,0,4411,"[765, 254, 18, 20]",2,2284,4411.png,626,1622,37,Cấm dừng và đỗ
884,0,4412,"[1017, 292, 26, 34]",2,2285,4412.png,626,1622,34,Cấm dừng và đỗ
36,0,4412,"[593, 319, 6, 6]",2,2288,4412.png,626,1622,34,Cấm dừng và đỗ
110,0,4418,"[1021, 237, 11, 10]",2,2296,4418.png,626,1622,34,Cấm dừng và đỗ
49,0,4418,"[889, 259, 7, 7]",2,2299,4418.png,626,1622,34,Cấm dừng và đỗ
3965,0,4420,"[1055, 360, 61, 65]",2,2300,4420.png,626,1622,33,Cấm dừng và đỗ
42,0,4420,"[680, 405, 6, 7]",2,2302,4420.png,626,1622,33,Cấm dừng và đỗ
925,0,4426,"[0, 300, 37, 25]",2,2309,4426.png,626,1622,34,Cấm dừng và đỗ
650,0,4431,"[139, 316, 26, 25]",2,2312,4431.png,626,1622,34,Cấm dừng và đỗ
289,0,4432,"[714, 252, 17, 17]",2,2314,4432.png,626,1622,33,Cấm dừng và đỗ
696,0,4432,"[393, 160, 29, 24]",2,2317,4432.png,626,1622,33,Cấm dừng và đỗ
529,0,4439,"[586, 353, 23, 23]",2,2324,4439.png,626,1622,34,Cấm dừng và đỗ
42,0,4441,"[826, 298, 7, 6]",2,2326,4441.png,626,1622,34,Cấm dừng và đỗ
121,0,4442,"[669, 311, 11, 11]",2,2328,4442.png,626,1622,34,Cấm dừng và đỗ
675,0,4443,"[735, 229, 25, 27]",2,2331,4443.png,626,1622,34,Cấm dừng và đỗ
49,0,4449,"[757, 248, 7, 7]",2,2337,4449.png,626,1622,34,Cấm dừng và đỗ
49,0,4449,"[660, 249, 7, 7]",2,2339,4449.png,626,1622,34,Cấm dừng và đỗ
210,0,4450,"[1058, 297, 15, 14]",2,2347,4450.png,626,1622,34,Cấm dừng và đỗ
1935,0,4453,"[780, 209, 45, 43]",2,2353,4453.png,626,1622,34,Cấm dừng và đỗ
180,0,4456,"[869, 301, 15, 12]",2,2358,4456.png,626,1622,37,Cấm dừng và đỗ
2024,0,4460,"[798, 195, 44, 46]",2,2362,4460.png,626,1622,34,Cấm dừng và đỗ
288,0,4463,"[618, 178, 16, 18]",2,2367,4463.png,626,1622,33,Cấm dừng và đỗ
121,0,4473,"[949, 305, 11, 11]",2,2372,4473.png,626,1622,34,Cấm dừng và đỗ
289,0,4474,"[1132, 375, 17, 17]",2,2381,4474.png,626,1622,36,Cấm dừng và đỗ
56,0,4476,"[679, 276, 7, 8]",2,2383,4476.png,626,1622,36,Cấm dừng và đỗ
156,0,4478,"[751, 287, 13, 12]",2,2387,4478.png,626,1622,34,Cấm dừng và đỗ
81,0,4482,"[701, 282, 9, 9]",2,2395,4482.png,626,1622,34,Cấm dừng và đỗ
399,0,4482,"[1505, 243, 19, 21]",2,2398,4482.png,626,1622,34,Cấm dừng và đỗ
49,0,4483,"[886, 293, 7, 7]",2,2400,4483.png,626,1622,34,Cấm dừng và đỗ
121,0,4487,"[936, 488, 11, 11]",2,2405,4487.png,626,1622,33,Cấm dừng và đỗ
42,0,4487,"[822, 459, 6, 7]",2,2406,4487.png,626,1622,33,Cấm dừng và đỗ
100,0,4488,"[548, 397, 10, 10]",2,2411,4488.png,626,1622,34,Cấm dừng và đỗ
3795,0,4495,"[1252, 181, 69, 55]",2,2421,4495.png,626,1622,34,Cấm dừng và đỗ
924,0,4495,"[683, 210, 28, 33]",2,2422,4495.png,626,1622,34,Cấm dừng và đỗ
4218,0,4498,"[829, 1, 114, 37]",2,2426,4498.png,626,1622,36,Cấm dừng và đỗ
